"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"253","Ranunculaceae","Delphinium","Delphinium nuttallianum","whole plant height","0.7","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3263663
"254","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3405537
"255","Ranunculaceae","Thalictrum","Thalictrum venulosum","plant flowering begin","5/21/1912","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3407317
"256","Ranunculaceae","Thalictrum","Thalictrum venulosum","plant flowering begin","5/26/1919","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3407407
"257","Ranunculaceae","Thalictrum","Thalictrum venulosum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3414099
"258","Ranunculaceae","Thalictrum","Thalictrum dasycarpum","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3434569
"259","Ranunculaceae","Thalictrum","Thalictrum dasycarpum","plant flowering begin","6/20/1914","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3434757
"260","Ranunculaceae","Thalictrum","Thalictrum venulosum","plant flowering begin","5/31/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3435120
"261","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3480721
"262","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3480733
"263","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3481239
"264","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3481559
"265","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6/6/1952","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3481503
"266","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6/7/1925","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3481510
"267","Ranunculaceae","Ranunculus","Ranunculus recurvatus","plant flowering begin","5/21/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3482049
"268","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6/4/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3482263
"269","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","5/28/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3482974
"270","Ranunculaceae","Anemone","Anemone cylindrica","plant flowering begin","7/2/1922","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3482995
"271","Ranunculaceae","Anemone","Anemone cylindrica","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483016
"272","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3481734
"273","Ranunculaceae","Anemone","Anemone patens","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483037
"274","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6/14/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3481995
"275","Ranunculaceae","Anemone","Anemone quinquefolia","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483058
"276","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6/6/1961","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3482070
"277","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6/20/1947","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3482086
"278","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6/6/1914","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3482121
"279","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6/2/1912","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3482329
"280","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3482339
"281","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","5/30/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3482967
"282","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3482981
"283","Ranunculaceae","Anemone","Anemone cylindrica","plant flowering begin","6/17/1921","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3482988
"284","Ranunculaceae","Anemone","Anemone cylindrica","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483002
"285","Ranunculaceae","Anemone","Anemone cylindrica","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483009
"286","Ranunculaceae","Anemone","Anemone cylindrica","plant flowering begin","6/16/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483023
"287","Ranunculaceae","Anemone","Anemone cylindrica","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483030
"288","Ranunculaceae","Anemone","Anemone quinquefolia","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483044
"289","Ranunculaceae","Anemone","Anemone quinquefolia","plant flowering begin","5/13/1960","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483051
"290","Ranunculaceae","Aquilegia","Aquilegia canadensis","plant flowering begin","6/3/1954","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483065
"291","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483426
"292","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483470
"293","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483506
"294","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6/13/1920","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483180
"295","Ranunculaceae","Ranunculus","Ranunculus repens","plant flowering begin","5/21/1961","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483555
"296","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/25/1919","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483556
"297","Ranunculaceae","Ranunculus","Ranunculus cymbalaria","plant flowering begin","6/8/1920","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483585
"298","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","5/9/1944","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483397
"299","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/17/1939","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483422
"300","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483450
"301","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483463
"302","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483477
"303","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483484
"304","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483492
"305","Ranunculaceae","Ranunculus","Ranunculus flabellaris","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483498
"306","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483511
"307","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","6/4/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483523
"308","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/13/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483530
"309","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483537
"310","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483544
"311","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483558
"312","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","6/7/1953","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483571
"313","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/30/1945","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483576
"314","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/18/1957","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483577
"315","Ranunculaceae","Caltha","Caltha palustris","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483583
"316","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","5/4/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483586
"317","Ranunculaceae","Ranunculus","Ranunculus macounii","plant flowering begin","6/11/1920","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483588
"318","Ranunculaceae","Ranunculus","Ranunculus macounii","plant flowering begin","5/26/1958","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483589
"319","Ranunculaceae","Ranunculus","Ranunculus macounii","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483590
"320","Ranunculaceae","Ranunculus","Ranunculus cymbalaria","plant flowering begin","5/28/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3671211
"321","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3690209
"322","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3690821
"323","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","6/15/1954","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3690973
"324","Ranunculaceae","Ranunculus","Ranunculus acris","plant flowering begin","6/6/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3696356
"325","Ranunculaceae","Ranunculus","Ranunculus aquatilis","plant flowering begin","5/21/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3696392
"326","Ranunculaceae","Ranunculus","Ranunculus aquatilis","plant flowering begin","6/8/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3696398
"327","Ranunculaceae","Ranunculus","Ranunculus macounii","plant flowering begin","5/31/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3696404
"328","Ranunculaceae","Ranunculus","Ranunculus macounii","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3696410
"329","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","5/1/1921","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3692995
"330","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","4/28/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693087
"331","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693458
"332","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693460
"333","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693462
"334","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693614
"335","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/24/1954","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3694230
"336","Ranunculaceae","Ranunculus","Ranunculus macounii","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3689331
"337","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","4/26/1925","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3689669
"338","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3690617
"339","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3690498
"340","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","5/6/1912","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3690572
"341","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3690707
"342","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3690790
"343","Ranunculaceae","Ranunculus","Ranunculus flabellaris","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3690847
"344","Ranunculaceae","Ranunculus","Ranunculus repens","plant flowering begin","6/3/1956","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3691097
"345","Ranunculaceae","Ranunculus","Ranunculus recurvatus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3691243
"346","Ranunculaceae","Ranunculus","Ranunculus repens","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3691256
"347","Ranunculaceae","Ranunculus","Ranunculus repens","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3691263
"348","Ranunculaceae","Ranunculus","Ranunculus repens","plant flowering begin","5/30/1960","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3691291
"349","Ranunculaceae","Ranunculus","Ranunculus repens","plant flowering begin","5/27/1959","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3691298
"350","Ranunculaceae","Ranunculus","Ranunculus repens","plant flowering begin","5/27/1957","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3692619
"351","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3692620
"352","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3692637
"353","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","6/2/1915","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693017
"354","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","5/7/1916","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693080
"355","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","5/5/1923","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693110
"356","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693308
"357","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/18/1951","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693418
"358","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693443
"359","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693454
"360","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693608
"361","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/24/1947","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693674
"362","Ranunculaceae","Anemone","Anemone quinquefolia","plant flowering begin","5/1/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3693707
"363","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3694027
"364","Ranunculaceae","Ranunculus","Ranunculus acris","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3695805
"365","Ranunculaceae","Ranunculus","Ranunculus acris","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3696348
"366","Ranunculaceae","Ranunculus","Ranunculus acris","plant flowering begin","6/20/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3696363
"367","Ranunculaceae","Ranunculus","Ranunculus californicus","whole plant height","0.6","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3696471
"368","Ranunculaceae","Ranunculus","Ranunculus occidentalis","whole plant height","0.6","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3696501
"369","Ranunculaceae","Thalictrum","Thalictrum venulosum","plant flowering begin","5/31/1920","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3709773
"370","Ranunculaceae","Thalictrum","Thalictrum venulosum","plant flowering begin","5/18/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3709811
"371","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3788305
"372","Ranunculaceae","Clematis","Clematis virginiana","plant flowering begin","8/10/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3794772
"373","Ranunculaceae","Clematis","Clematis virginiana","plant flowering begin","7/10/1954","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3794712
"374","Ranunculaceae","Clematis","Clematis virginiana","plant flowering begin","7/19/1950","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3794719
"375","Ranunculaceae","Clematis","Clematis virginiana","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3794725
"376","Ranunculaceae","Clematis","Clematis virginiana","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3794766
"377","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3799638
"378","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3804251
"379","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","7/2/1951","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3804287
"380","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","7/1/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3804325
"381","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","7/6/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3804433
"382","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3804825
"383","Ranunculaceae","Anemone","Anemone americana","whole plant growth form","herb",NA,NA,NA,NA,NA,"http://www.jstor.org.ezproxy2.library.arizona.edu/stable/pdf/2389314.pdf","Givnish TJ",NA,"United States",NA,NA,"public",3830476
"384","Ranunculaceae","Anemone","Anemone acutiloba","whole plant growth form","herb",NA,NA,NA,NA,NA,"http://www.geobotany.org/library/pubs/WhittakerRH1956_ecomon_1-80.pdf","Whittaker RH",NA,"United States",NA,NA,"public",3843028
